count,roblas-bench command
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 11160 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 316 -k 316 --alpha 1 --lda 18432 --stride_a 64 --ldb 316 --stride_b 99856 --beta 0 --ldc 64 --stride_c 20224 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 10824 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 9360 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 7800 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 10416 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 423 -n 64 -k 423 --alpha 1 --lda 423 --stride_a 178929 --ldb 18432 --stride_b 64 --beta 0 --ldc 423 --stride_c 27072 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 9864 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 12024 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 10416 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 9672 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 11952 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 11208 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 7800 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 512 -n 512 -k 64 --alpha 1 --lda 21504 --stride_a 64 --ldb 21504 --stride_b 64 --beta 0 --ldc 512 --stride_c 262144 --batch 336
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10416 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 9360 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 12288 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10320 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 11568 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 394 -n 64 -k 394 --alpha 1 --lda 394 --stride_a 155236 --ldb 18432 --stride_b 64 --beta 0 --ldc 394 --stride_c 25216 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 6840 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 8256 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 8616 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 10152 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 509 -n 64 -k 509 --alpha 1 --lda 509 --stride_a 259081 --ldb 18432 --stride_b 64 --beta 0 --ldc 509 --stride_c 32576 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 9072 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10872 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 10824 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 7056 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 264 -n 264 -k 64 --alpha 1 --lda 18432 --stride_a 64 --ldb 18432 --stride_b 64 --beta 0 --ldc 264 --stride_c 69696 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 12024 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 12216 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 12168 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 9360 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 12216 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 6840 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 8928 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 498 -k 498 --alpha 1 --lda 18432 --stride_a 64 --ldb 498 --stride_b 248004 --beta 0 --ldc 64 --stride_c 31872 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 7488 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 12288 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 7200 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 7488 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10920 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 9768 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11904 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10152 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10488 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 7584 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 10032 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 8616 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 11256 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 441 -n 64 -k 441 --alpha 1 --lda 441 --stride_a 194481 --ldb 18432 --stride_b 64 --beta 0 --ldc 441 --stride_c 28224 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 12216 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 10584 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 7632 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 509 -k 509 --alpha 1 --lda 18432 --stride_a 64 --ldb 509 --stride_b 259081 --beta 0 --ldc 64 --stride_c 32576 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 8376 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 11640 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 318 -n 64 -k 318 --alpha 1 --lda 318 --stride_a 101124 --ldb 18432 --stride_b 64 --beta 0 --ldc 318 --stride_c 20352 --batch 288
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 338 -k 338 --alpha 1 --lda 18432 --stride_a 64 --ldb 338 --stride_b 114244 --beta 0 --ldc 64 --stride_c 21632 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 8376 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 451 -k 451 --alpha 1 --lda 18432 --stride_a 64 --ldb 451 --stride_b 203401 --beta 0 --ldc 64 --stride_c 28864 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 11472 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 501 -n 64 -k 501 --alpha 1 --lda 501 --stride_a 251001 --ldb 18432 --stride_b 64 --beta 0 --ldc 501 --stride_c 32064 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 10152 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 11520 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 6336 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 434 -n 64 -k 434 --alpha 1 --lda 434 --stride_a 188356 --ldb 18432 --stride_b 64 --beta 0 --ldc 434 --stride_c 27776 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 8256 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 294 -k 294 --alpha 1 --lda 18432 --stride_a 64 --ldb 294 --stride_b 86436 --beta 0 --ldc 64 --stride_c 18816 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10824 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11160 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 8400 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 10152 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 312 -n 64 -k 312 --alpha 1 --lda 312 --stride_a 97344 --ldb 18432 --stride_b 64 --beta 0 --ldc 312 --stride_c 19968 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10416 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 7200 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 11208 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 11544 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 505 -n 64 -k 505 --alpha 1 --lda 505 --stride_a 255025 --ldb 18432 --stride_b 64 --beta 0 --ldc 505 --stride_c 32320 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 11520 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 12024 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 11544 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 349 -k 349 --alpha 1 --lda 18432 --stride_a 64 --ldb 349 --stride_b 121801 --beta 0 --ldc 64 --stride_c 22336 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11544 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 455 -k 455 --alpha 1 --lda 18432 --stride_a 64 --ldb 455 --stride_b 207025 --beta 0 --ldc 64 --stride_c 29120 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 7200 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 378 -k 378 --alpha 1 --lda 18432 --stride_a 64 --ldb 378 --stride_b 142884 --beta 0 --ldc 64 --stride_c 24192 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 6840 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 407 -n 407 -k 64 --alpha 1 --lda 18432 --stride_a 64 --ldb 18432 --stride_b 64 --beta 0 --ldc 407 --stride_c 165649 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 11904 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 7800 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 9864 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 14336 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 467 -n 64 -k 467 --alpha 1 --lda 467 --stride_a 218089 --ldb 18432 --stride_b 64 --beta 0 --ldc 467 --stride_c 29888 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 7800 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 312 -k 312 --alpha 1 --lda 18432 --stride_a 64 --ldb 312 --stride_b 97344 --beta 0 --ldc 64 --stride_c 19968 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 11616 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 439 -k 439 --alpha 1 --lda 18432 --stride_a 64 --ldb 439 --stride_b 192721 --beta 0 --ldc 64 --stride_c 28096 --batch 288
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 316 -n 64 -k 316 --alpha 1 --lda 316 --stride_a 99856 --ldb 18432 --stride_b 64 --beta 0 --ldc 316 --stride_c 20224 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 7488 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 10584 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 12288 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 9672 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 10488 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 11544 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 498 -n 64 -k 498 --alpha 1 --lda 498 --stride_a 248004 --ldb 18432 --stride_b 64 --beta 0 --ldc 498 --stride_c 31872 --batch 288
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 481 -k 481 --alpha 1 --lda 18432 --stride_a 64 --ldb 481 --stride_b 231361 --beta 0 --ldc 64 --stride_c 30784 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 8160 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10872 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 10032 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 12120 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11040 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 378 -n 378 -k 64 --alpha 1 --lda 18432 --stride_a 64 --ldb 18432 --stride_b 64 --beta 0 --ldc 378 --stride_c 142884 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 7488 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 12192 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11256 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 369 -k 369 --alpha 1 --lda 18432 --stride_a 64 --ldb 369 --stride_b 136161 --beta 0 --ldc 64 --stride_c 23616 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 10152 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 11160 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 11568 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 507 -k 507 --alpha 1 --lda 18432 --stride_a 64 --ldb 507 --stride_b 257049 --beta 0 --ldc 64 --stride_c 32448 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 12288 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 8376 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 10488 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 423 -k 423 --alpha 1 --lda 18432 --stride_a 64 --ldb 423 --stride_b 178929 --beta 0 --ldc 64 --stride_c 27072 --batch 288
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 390 -n 64 -k 390 --alpha 1 --lda 390 --stride_a 152100 --ldb 18432 --stride_b 64 --beta 0 --ldc 390 --stride_c 24960 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 12288 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 8160 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10920 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 482 -n 64 -k 482 --alpha 1 --lda 482 --stride_a 232324 --ldb 18432 --stride_b 64 --beta 0 --ldc 482 --stride_c 30848 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 10416 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 11640 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 10584 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 8256 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 9456 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 3072 -n 11568 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 430 -k 430 --alpha 1 --lda 18432 --stride_a 64 --ldb 430 --stride_b 184900 --beta 0 --ldc 64 --stride_c 27520 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 10320 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 12288 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 6552 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 11040 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 8112 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 8112 -k 3072 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 9864 -k 3072 --alpha 1 --lda 3072 --ldb 3072 --beta 0 --ldc 768
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 3072 -n 768 -k 12216 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 157 -k 157 --alpha 1 --lda 18432 --stride_a 64 --ldb 157 --stride_b 24649 --beta 0 --ldc 64 --stride_c 10048 --batch 288
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 3072 -n 12216 -k 768 --alpha 1 --lda 3072 --ldb 768 --beta 0 --ldc 3072
12,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 3072 -k 11832 --alpha 1 --lda 768 --ldb 3072 --beta 0 --ldc 768
