count,roblas-bench command
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4032 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2160 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2696 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3520 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 497 -k 497 --alpha 1 --lda 8192 --stride_a 64 --ldb 497 --stride_b 247009 --beta 0 --ldc 64 --stride_c 31808 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 460 -k 460 --alpha 1 --lda 8192 --stride_a 64 --ldb 460 --stride_b 211600 --beta 0 --ldc 64 --stride_c 29440 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3624 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3320 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 279 -k 279 --alpha 1 --lda 8192 --stride_a 64 --ldb 279 --stride_b 77841 --beta 0 --ldc 64 --stride_c 17856 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 2232 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 435 -k 435 --alpha 1 --lda 8192 --stride_a 64 --ldb 435 --stride_b 189225 --beta 0 --ldc 64 --stride_c 27840 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 373 -k 373 --alpha 1 --lda 8192 --stride_a 64 --ldb 373 --stride_b 139129 --beta 0 --ldc 64 --stride_c 23872 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 462 -k 462 --alpha 1 --lda 8192 --stride_a 64 --ldb 462 --stride_b 213444 --beta 0 --ldc 64 --stride_c 29568 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 481 -k 481 --alpha 1 --lda 8192 --stride_a 64 --ldb 481 --stride_b 231361 --beta 0 --ldc 64 --stride_c 30784 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 337 -k 337 --alpha 1 --lda 8192 --stride_a 64 --ldb 337 --stride_b 113569 --beta 0 --ldc 64 --stride_c 21568 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2968 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2048 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3480 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2648 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 419 -k 419 --alpha 1 --lda 8192 --stride_a 64 --ldb 419 --stride_b 175561 --beta 0 --ldc 64 --stride_c 26816 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3784 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 280 -k 280 --alpha 1 --lda 8192 --stride_a 64 --ldb 280 --stride_b 78400 --beta 0 --ldc 64 --stride_c 17920 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3352 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 512 -k 512 --alpha 1 --lda 8192 --stride_a 64 --ldb 512 --stride_b 262144 --beta 0 --ldc 64 --stride_c 32768 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 4088 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 334 -k 334 --alpha 1 --lda 8192 --stride_a 64 --ldb 334 --stride_b 111556 --beta 0 --ldc 64 --stride_c 21376 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3480 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3552 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 2240 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 2032 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3608 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 454 -k 454 --alpha 1 --lda 8192 --stride_a 64 --ldb 454 --stride_b 206116 --beta 0 --ldc 64 --stride_c 29056 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3736 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 305 -k 305 --alpha 1 --lda 8192 --stride_a 64 --ldb 305 --stride_b 93025 --beta 0 --ldc 64 --stride_c 19520 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 476 -n 64 -k 476 --alpha 1 --lda 476 --stride_a 226576 --ldb 8192 --stride_b 64 --beta 0 --ldc 476 --stride_c 30464 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 396 -n 64 -k 396 --alpha 1 --lda 396 --stride_a 156816 --ldb 8192 --stride_b 64 --beta 0 --ldc 396 --stride_c 25344 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 344 -n 344 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 344 --stride_c 118336 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2568 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2776 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 281 -k 281 --alpha 1 --lda 8192 --stride_a 64 --ldb 281 --stride_b 78961 --beta 0 --ldc 64 --stride_c 17984 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 409 -k 409 --alpha 1 --lda 8192 --stride_a 64 --ldb 409 --stride_b 167281 --beta 0 --ldc 64 --stride_c 26176 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 499 -n 64 -k 499 --alpha 1 --lda 499 --stride_a 249001 --ldb 8192 --stride_b 64 --beta 0 --ldc 499 --stride_c 31936 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3104 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 491 -n 64 -k 491 --alpha 1 --lda 491 --stride_a 241081 --ldb 8192 --stride_b 64 --beta 0 --ldc 491 --stride_c 31424 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 451 -k 451 --alpha 1 --lda 8192 --stride_a 64 --ldb 451 --stride_b 203401 --beta 0 --ldc 64 --stride_c 28864 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 415 -n 64 -k 415 --alpha 1 --lda 415 --stride_a 172225 --ldb 8192 --stride_b 64 --beta 0 --ldc 415 --stride_c 26560 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3808 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3008 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3616 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3400 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3968 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 1744 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2920 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 2416 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3008 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 422 -n 64 -k 422 --alpha 1 --lda 422 --stride_a 178084 --ldb 8192 --stride_b 64 --beta 0 --ldc 422 --stride_c 27008 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3240 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 495 -n 495 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 495 --stride_c 245025 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 358 -n 64 -k 358 --alpha 1 --lda 358 --stride_a 128164 --ldb 8192 --stride_b 64 --beta 0 --ldc 358 --stride_c 22912 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 403 -k 403 --alpha 1 --lda 8192 --stride_a 64 --ldb 403 --stride_b 162409 --beta 0 --ldc 64 --stride_c 25792 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 4096 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 487 -n 487 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 487 --stride_c 237169 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3056 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3976 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 356 -k 356 --alpha 1 --lda 8192 --stride_a 64 --ldb 356 --stride_b 126736 --beta 0 --ldc 64 --stride_c 22784 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 393 -k 393 --alpha 1 --lda 8192 --stride_a 64 --ldb 393 --stride_b 154449 --beta 0 --ldc 64 --stride_c 25152 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 4040 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 442 -n 442 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 442 --stride_c 195364 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 401 -k 401 --alpha 1 --lda 8192 --stride_a 64 --ldb 401 --stride_b 160801 --beta 0 --ldc 64 --stride_c 25664 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 469 -n 469 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 469 --stride_c 219961 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2944 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2656 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 2560 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 504 -k 504 --alpha 1 --lda 8192 --stride_a 64 --ldb 504 --stride_b 254016 --beta 0 --ldc 64 --stride_c 32256 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 381 -k 381 --alpha 1 --lda 8192 --stride_a 64 --ldb 381 --stride_b 145161 --beta 0 --ldc 64 --stride_c 24384 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3832 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4096 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 467 -n 467 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 467 --stride_c 218089 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3272 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 2880 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 4088 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3344 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3592 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4056 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 456 -n 456 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 456 --stride_c 207936 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3480 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 4032 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3832 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 308 -n 64 -k 308 --alpha 1 --lda 308 --stride_a 94864 --ldb 8192 --stride_b 64 --beta 0 --ldc 308 --stride_c 19712 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 463 -n 64 -k 463 --alpha 1 --lda 463 --stride_a 214369 --ldb 8192 --stride_b 64 --beta 0 --ldc 463 --stride_c 29632 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3608 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2664 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 254 -k 254 --alpha 1 --lda 8192 --stride_a 64 --ldb 254 --stride_b 64516 --beta 0 --ldc 64 --stride_c 16256 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 368 -k 368 --alpha 1 --lda 8192 --stride_a 64 --ldb 368 --stride_b 135424 --beta 0 --ldc 64 --stride_c 23552 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2920 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3480 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 2496 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 421 -n 64 -k 421 --alpha 1 --lda 421 --stride_a 177241 --ldb 8192 --stride_b 64 --beta 0 --ldc 421 --stride_c 26944 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2560 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3376 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 456 -k 456 --alpha 1 --lda 8192 --stride_a 64 --ldb 456 --stride_b 207936 --beta 0 --ldc 64 --stride_c 29184 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 494 -n 64 -k 494 --alpha 1 --lda 494 --stride_a 244036 --ldb 8192 --stride_b 64 --beta 0 --ldc 494 --stride_c 31616 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3296 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 450 -n 64 -k 450 --alpha 1 --lda 450 --stride_a 202500 --ldb 8192 --stride_b 64 --beta 0 --ldc 450 --stride_c 28800 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 2944 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2992 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3696 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 2944 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 1736 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3048 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2864 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3168 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 399 -k 399 --alpha 1 --lda 8192 --stride_a 64 --ldb 399 --stride_b 159201 --beta 0 --ldc 64 --stride_c 25536 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 2864 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 395 -n 395 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 395 --stride_c 156025 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3224 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2944 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 460 -n 460 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 460 --stride_c 211600 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2376 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2048 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2896 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3408 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 253 -n 64 -k 253 --alpha 1 --lda 253 --stride_a 64009 --ldb 8192 --stride_b 64 --beta 0 --ldc 253 --stride_c 16192 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 2664 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 416 -k 416 --alpha 1 --lda 8192 --stride_a 64 --ldb 416 --stride_b 173056 --beta 0 --ldc 64 --stride_c 26624 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 476 -k 476 --alpha 1 --lda 8192 --stride_a 64 --ldb 476 --stride_b 226576 --beta 0 --ldc 64 --stride_c 30464 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3848 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 2832 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 404 -k 404 --alpha 1 --lda 8192 --stride_a 64 --ldb 404 --stride_b 163216 --beta 0 --ldc 64 --stride_c 25856 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3192 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 421 -k 421 --alpha 1 --lda 8192 --stride_a 64 --ldb 421 --stride_b 177241 --beta 0 --ldc 64 --stride_c 26944 --batch 128
24,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 473 -n 64 -k 473 --alpha 1 --lda 473 --stride_a 223729 --ldb 8192 --stride_b 64 --beta 0 --ldc 473 --stride_c 30272 --batch 128
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3168 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3784 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 1744 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3704 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3624 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3208 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
24,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3536 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
